	Deformación;     Fuerza estándar
 -8,492909371853e-02;  3,436043262482e+00
 -9,597015380859e-02;  3,010809898376e+00
 -1,053045541048e-01;  2,682283401489e+00
 -1,138935908675e-01;  2,402387857437e+00
 -1,215700879693e-01;  2,171638727188e+00
 -1,286893039942e-01;  1,969102382660e+00
 -1,352233886719e-01;  1,796391367912e+00
 -1,422032862902e-01;  1,619966506958e+00
 -1,497265398502e-01;  1,441268205643e+00
 -1,579672843218e-01;  1,259587287903e+00
 -1,662219464779e-01;  1,096985101700e+00
 -1,744278669357e-01;  9,339633584023e-01
 -1,830099374056e-01;  7,838200926781e-01
 -1,919611990452e-01;  6,407454609871e-01
 -1,902475804090e-01;  8,691101074219e-01
 -1,780780255795e-01;  1,194530844688e+00
 -1,665493547916e-01;  1,552277803421e+00
 -1,554038077593e-01;  1,900060892105e+00
 -1,443279087543e-01;  2,254863500595e+00
 -1,339137852192e-01;  2,617871761322e+00
 -1,216885074973e-01;  3,070955038071e+00
 -1,100901737809e-01;  3,529217958450e+00
 -9,943223744631e-02;  3,980182886124e+00
 -8,790355920792e-02;  4,505228519440e+00
 -7,678587734699e-02;  5,024530887604e+00
 -6,564032286406e-02;  5,581724166870e+00
 -5,536552146077e-02;  6,118547439575e+00
 -4,491656646132e-02;  6,682730197906e+00
 -3,469749167562e-02;  7,256849765778e+00
 -2,591340430081e-02;  7,761320590973e+00
 -1,868969388306e-02;  8,183985710144e+00
 -1,262930128723e-02;  8,555976867676e+00
 -6,743058096617e-03;  8,916577339172e+00
 -1,344432006590e-03;  9,257185935974e+00
  1,149384886958e-03;  9,103558540344e+00
 -9,877744130790e-03;  8,118359565735e+00
 -2,040332369506e-02;  7,163230419159e+00
 -3,241961821914e-02;  6,237440586090e+00
 -4,262476414442e-02;  5,556109905243e+00
 -5,375638231635e-02;  4,919775962830e+00
 -6,390579789877e-02;  4,396842479706e+00
 -7,514190673828e-02;  3,869305372238e+00
 -8,539581298828e-02;  3,428638219833e+00
 -9,542680531740e-02;  3,038205623627e+00
 -1,049074903131e-01;  2,697988748550e+00
 -1,135731562972e-01;  2,418905258179e+00
 -1,213611140847e-01;  2,187481641769e+00
 -1,286266148090e-01;  1,982156395912e+00
 -1,350979954004e-01;  1,802492022514e+00
 -1,420152038336e-01;  1,628577947617e+00
 -1,494479030371e-01;  1,446209192276e+00
 -1,575841456652e-01;  1,268348217010e+00
 -1,657830923796e-01;  1,100197911263e+00
 -1,738984435797e-01;  9,448884129524e-01
 -1,824178248644e-01;  7,963021993637e-01
 -1,913342624903e-01;  6,447369456291e-01
 -1,902336478233e-01;  8,580319881439e-01
 -1,780780255795e-01;  1,187088012695e+00
 -1,664448678493e-01;  1,552131772041e+00
 -1,552296578884e-01;  1,905762553215e+00
 -1,441189348698e-01;  2,260655641556e+00
 -1,336351484060e-01;  2,621325731277e+00
 -1,213611140847e-01;  3,080796241760e+00
 -1,096861436963e-01;  3,542375087738e+00
 -9,902821481228e-02;  3,992665290833e+00
 -8,741594105959e-02;  4,529350280762e+00
 -7,630522549152e-02;  5,055250644684e+00
 -6,520843505859e-02;  5,610688686371e+00
 -5,487790331244e-02;  6,154656410217e+00
 -4,453343898058e-02;  6,717916488647e+00
 -3,432829305530e-02;  7,291679382324e+00
 -2,562083303928e-02;  7,795348644257e+00
 -1,845981739461e-02;  8,218096733093e+00
 -1,251087989658e-02;  8,580523490906e+00
 -6,722160149366e-03;  8,941574096680e+00
 -1,448921510018e-03;  9,277781486511e+00
  1,999233150855e-03;  9,495208740234e+00
  2,960536861792e-03;  9,552896499634e+00
  3,448154544458e-03;  9,580850601196e+00
  7,815817371011e-03;  9,833220481873e+00
  1,142418943346e-02;  1,003695964813e+01
  6,004665046930e-03;  8,956775665283e+00
 -8,965201675892e-03;  7,781584739685e+00
 -2,071679197252e-02;  6,869306087494e+00
 -3,402179107070e-02;  5,970534801483e+00
 -4,794676229358e-02;  5,136052608490e+00
 -5,531675741076e-02;  4,746150970459e+00
 -7,060705870390e-02;  4,040300369263e+00
