         Deformación;     Fuerza estándar
  6,844412684441e-01;  3,121176147461e+01
  6,952594518661e-01;  3,258957290649e+01
  7,054506540298e-01;  3,393691253662e+01
  7,251294851303e-01;  3,650168609619e+01
  7,433524727821e-01;  3,889528656006e+01
  7,609624266624e-01;  4,114381027222e+01
  7,774369716644e-01;  4,325998306274e+01
  7,929780483246e-01;  4,525148773193e+01
  8,073836565018e-01;  4,708748245239e+01
  8,208488821983e-01;  4,880957794189e+01
  8,331229090691e-01;  5,041985321045e+01
  8,450416922569e-01;  5,192024612427e+01
  8,562569022179e-01;  5,334351730347e+01
  8,666431307793e-01;  5,469405746460e+01
  8,769179582596e-01;  5,595028686523e+01
  8,904528617859e-01;  5,770883178711e+01
  9,032353758812e-01;  5,925758743286e+01
  9,145411849022e-01;  6,065147781372e+01
  9,247114658356e-01;  6,192717361450e+01
  9,375497698784e-01;  6,345402908325e+01
  9,486953020096e-01;  6,478108215332e+01
  9,609414935112e-01;  6,620781707764e+01
  9,715506434441e-01;  6,742916870117e+01
  9,823339581490e-01;  6,859729003906e+01
  9,928525686264e-01;  6,967774963379e+01
  1,003858804703e+00;  7,075724029541e+01
  1,013457894325e+00;  7,158568572998e+01
  1,021120429039e+00;  7,221652984619e+01
  1,027201771736e+00;  7,274564361572e+01
  1,028713345528e+00;  7,287375640869e+01
  1,030872821808e+00;  7,306793212891e+01
  1,037699460983e+00;  7,363893890381e+01
  1,043620586395e+00;  7,392697906494e+01
  1,030824065208e+00;  6,932288360596e+01
  1,018257498741e+00;  6,660198211670e+01
  1,003893613815e+00;  6,340597152710e+01
  9,879485368729e-01;  5,999930572510e+01
  9,705684781075e-01;  5,654580688477e+01
  9,518926739693e-01;  5,310245132446e+01
  9,320744872093e-01;  4,981677246094e+01
  9,219877719879e-01;  4,825402069092e+01
  9,036602973938e-01;  4,531059646606e+01
  8,867121338844e-01;  4,264675140381e+01
  8,712267875671e-01;  4,030597686768e+01
  8,565285801888e-01;  3,822727584839e+01
  8,431469202042e-01;  3,636428070068e+01
  8,305037021637e-01;  3,469783782959e+01
  8,188844919205e-01;  3,319869613647e+01
  8,080663084984e-01;  3,182632446289e+01
  7,977706193924e-01;  3,057287788391e+01
  7,831420898438e-01;  2,886970329285e+01
  7,696420550346e-01;  2,734614181519e+01
  7,569639682770e-01;  2,600837898254e+01
  7,455885410309e-01;  2,480681037903e+01
  7,349863648415e-01;  2,373802185059e+01
  7,249832153320e-01;  2,278475570679e+01
  7,135033011436e-01;  2,163866424561e+01
  7,023995518684e-01;  2,062983322144e+01
  6,901115775108e-01;  1,951535224915e+01
  6,787431240082e-01;  1,854217720032e+01
  6,684334874153e-01;  1,768887519836e+01
  6,577894687653e-01;  1,682861328125e+01
  6,464906930923e-01;  1,595775127411e+01
  6,354426741600e-01;  1,513491058350e+01
  6,249379515648e-01;  1,442052745819e+01
  6,146840453148e-01;  1,377108573914e+01
  6,046391129494e-01;  1,306943416595e+01
  5,948171019554e-01;  1,238260650635e+01
  5,938557982445e-01;  1,231612777710e+01
  5,918844342232e-01;  1,218567371368e+01
  5,890144705772e-01;  1,198536586761e+01
  5,798890590668e-01;  1,137938499451e+01
  5,710771083832e-01;  1,085636425018e+01
  5,858728289604e-01;  1,413844299316e+01
  5,991848111153e-01;  1,610482597351e+01
  6,155617833138e-01;  1,848154640198e+01
  6,347112059593e-01;  2,121063041687e+01
  6,450905203819e-01;  2,269990921021e+01
  6,563475131989e-01;  2,426527595520e+01
  6,682941317558e-01;  2,588579940796e+01
  6,807423233986e-01;  2,754865837097e+01
  6,941587924957e-01;  2,923541831970e+01
  7,078678011894e-01;  3,094011688232e+01
  7,214305996895e-01;  3,264537811279e+01
  7,341016530991e-01;  3,433145523071e+01
  7,464105486870e-01;  3,598585891724e+01
  7,583293318748e-01;  3,759919357300e+01
  7,697395682335e-01;  3,914643478394e+01
  7,808154821396e-01;  4,062571334839e+01
  7,913689017296e-01;  4,203718948364e+01
  8,014625906944e-01;  4,338919830322e+01
  8,202010393143e-01;  4,592504501343e+01
  8,370865583420e-01;  4,823689270020e+01
  8,530943393707e-01;  5,036472320557e+01
  8,675696253777e-01;  5,231538009644e+01
  8,814458250999e-01;  5,412879180908e+01
  8,937268257141e-01;  5,579182815552e+01
  9,055411219597e-01;  5,732438278198e+01
  9,160457849503e-01;  5,873094177246e+01
  9,302772879601e-01;  6,062971115112e+01
  9,433106184006e-01;  6,229473114014e+01
  9,545745849609e-01;  6,376604843140e+01
  9,648563265800e-01;  6,503594207764e+01
  9,765940308571e-01;  6,648442840576e+01
  9,887844324112e-01;  6,795465850830e+01
  9,990662336349e-01;  6,913665008545e+01
  1,009083271027e+00;  7,024768829346e+01
  1,020263671875e+00;  7,138417816162e+01
  1,030315518379e+00;  7,233186340332e+01
  1,035066366196e+00;  7,272267150879e+01
  1,036445617676e+00;  7,282988739014e+01
  1,038361310959e+00;  7,295570373535e+01
  1,043885231018e+00;  7,325511932373e+01
  1,048705697060e+00;  7,350803375244e+01
  1,053108215332e+00;  7,374647521973e+01
  1,056026935577e+00;  7,291816711426e+01
  1,044024586678e+00;  6,936173248291e+01
  1,030698657036e+00;  6,645530700684e+01
  1,014105796814e+00;  6,296269989014e+01
  9,962658882141e-01;  5,918435287476e+01
  9,767820835114e-01;  5,531327438354e+01
  9,664933681488e-01;  5,338262176514e+01
  9,558354020119e-01;  5,147561264038e+01
  9,446759223938e-01;  4,960547256470e+01
  9,333004951477e-01;  4,778180313110e+01
  9,215001463890e-01;  4,601203536987e+01
  9,100132584572e-01;  4,431415176392e+01
  8,995643258095e-01;  4,269208145142e+01
  8,894428014755e-01;  4,116038131714e+01
  8,707669973373e-01;  3,837017822266e+01
  8,534844517708e-01;  3,595923995972e+01
  8,380339145660e-01;  3,386416625977e+01
  8,237676024437e-01;  3,203717803955e+01
  8,108944892883e-01;  3,041559791565e+01
  7,988433837891e-01;  2,896538543701e+01
  7,874331474304e-01;  2,766135406494e+01
  7,767891287804e-01;  2,647106933594e+01
  7,619167566299e-01;  2,486455154419e+01
  7,485699653625e-01;  2,347647666931e+01
  7,366442680359e-01;  2,227010154724e+01
  7,254917025566e-01;  2,122723579407e+01
  7,128972411156e-01;  2,001914405823e+01
  7,009854316711e-01;  1,897575950623e+01
  6,907106637955e-01;  1,805073165894e+01
  6,787639856339e-01;  1,705219650269e+01
  6,682384610176e-01;  1,619724082947e+01
  6,576641201973e-01;  1,538422679901e+01
  6,466787457466e-01;  1,456797885895e+01
  6,362437605858e-01;  1,385290908813e+01
  6,255509853363e-01;  1,315746879578e+01
  6,164394617081e-01;  1,260072422028e+01
  6,126918196678e-01;  1,237910461426e+01
  6,112011075020e-01;  1,229789924622e+01
  6,090068221092e-01;  1,216796970367e+01
  6,024866700172e-01;  1,179382228851e+01
  5,972133874893e-01;  1,155461502075e+01
  6,100377440453e-01;  1,474057102203e+01
  6,245200037956e-01;  1,686108970642e+01
  6,424086093903e-01;  1,951712417603e+01
  6,526277065277e-01;  2,101447296143e+01
  6,638011336327e-01;  2,260649299622e+01
  6,755178570747e-01;  2,428905868530e+01
  6,881889700890e-01;  2,606597900391e+01
  7,015984654427e-01;  2,792124366760e+01
  7,154886126518e-01;  2,984367370605e+01
  7,302355766296e-01;  3,179919433594e+01
  7,454701066017e-01;  3,376365280151e+01
  7,614361047745e-01;  3,572641754150e+01
  7,765662074089e-01;  3,766264343262e+01
  7,909021973610e-01;  3,955691909790e+01
  8,043674230576e-01;  4,139698791504e+01
  8,169966936111e-01;  4,315470886230e+01
  8,288109898567e-01;  4,482558441162e+01
  8,398520350456e-01;  4,640838623047e+01
  8,505796194077e-01;  4,789578247070e+01
  8,701331019402e-01;  5,062934875488e+01
  8,881053328514e-01;  5,307989501953e+01
  9,040991663933e-01;  5,527546691895e+01
  9,184212088585e-01;  5,726122283936e+01
  9,312246441841e-01;  5,902930831909e+01
  9,431086182594e-01;  6,061705017090e+01
  9,536272287369e-01;  6,203990554810e+01
  9,676496982574e-01;  6,389949035645e+01
  9,796172380447e-01;  6,547607421875e+01
  9,897596836090e-01;  6,680017852783e+01
  1,001128196716e+00;  6,823065948486e+01
  1,012496590614e+00;  6,958100128174e+01
  1,022820234299e+00;  7,077202606201e+01
  1,033861279488e+00;  7,194945526123e+01
  1,043063282967e+00;  7,273806762695e+01
  1,044540047646e+00;  7,284777069092e+01
  1,046650767326e+00;  7,300387573242e+01
  1,052954912186e+00;  7,345562744141e+01
  1,058054089546e+00;  7,374629211426e+01
  1,062268495560e+00;  7,356446838379e+01
  1,046643853188e+00;  6,860523986816e+01
  1,031659960747e+00;  6,541065216064e+01
  1,013729572296e+00;  6,164312744141e+01
  9,946289062500e-01;  5,767365264893e+01
  9,844794869423e-01;  5,566966629028e+01
  9,739608764648e-01;  5,365863800049e+01
  9,631148576736e-01;  5,166193008423e+01
  9,517812132835e-01;  4,969881439209e+01
  9,400087594986e-01;  4,777526473999e+01
  9,280830025673e-01;  4,591286468506e+01
  9,156487584114e-01;  4,412169647217e+01
  9,039737582207e-01;  4,240707778931e+01
  8,931904435158e-01;  4,077210998535e+01
  8,826857805252e-01;  3,922833251953e+01
  8,637661933899e-01;  3,644450759888e+01
  8,464488387108e-01;  3,407854843140e+01
  8,308938145638e-01;  3,203062438965e+01
  8,169061541557e-01;  3,023853683472e+01
  8,040817975998e-01;  2,867223167419e+01
  7,921560406685e-01;  2,727103996277e+01
  7,810592651367e-01;  2,601011466980e+01
